ticket_id,failed_transaction_count,estimated_financial_loss,affected_region
TKT-17949,0,0.0,None
TKT-17950,6052,50339.85,Digital-All
TKT-17951,0,0.0,None
TKT-17952,0,0.0,None
TKT-17953,0,0.0,None
TKT-17954,0,0.0,None
TKT-17955,6705,57772.35,Harare
TKT-17956,0,0.0,None
TKT-17957,0,0.0,None
TKT-17958,0,0.0,None
TKT-17959,0,0.0,None
TKT-17960,0,0.0,None
TKT-17961,0,0.0,None
TKT-17962,0,0.0,None
TKT-17963,0,0.0,None
TKT-17964,0,0.0,None
TKT-17965,0,0.0,None
TKT-17966,0,0.0,None
TKT-17967,0,0.0,None
TKT-17968,0,0.0,None
TKT-17969,0,0.0,None
TKT-17970,0,0.0,None
TKT-17971,6791,58487.37,Harare
TKT-17972,0,0.0,None
TKT-17973,2694,25811.29,Bulawayo
TKT-17974,0,0.0,None
TKT-17975,0,0.0,None
TKT-17976,7805,55871.05,Harare
TKT-17977,0,0.0,None
TKT-17978,0,0.0,None
TKT-17979,5980,58118.49,Mutare
TKT-17980,1608,10033.4,Bulawayo
TKT-17981,0,0.0,None
TKT-17982,0,0.0,None
TKT-17983,0,0.0,None
TKT-17984,5826,34923.51,Digital-All
TKT-17985,7232,65162.07,Harare
TKT-17986,0,0.0,None
TKT-17987,6398,35111.94,Harare
TKT-17988,0,0.0,None
TKT-17989,0,0.0,None
TKT-17990,9901,51885.6,Mutare
TKT-17991,0,0.0,None
TKT-17992,0,0.0,None
TKT-17993,0,0.0,None
TKT-17994,0,0.0,None
TKT-17995,0,0.0,None
TKT-17996,6343,38091.91,Digital-All
TKT-17997,0,0.0,None
TKT-17998,9603,59584.06,Digital-All
TKT-17999,4334,25917.62,Mutare
TKT-18000,0,0.0,None
TKT-18001,0,0.0,None
TKT-18002,0,0.0,None
TKT-18003,4417,42970.43,Mutare
TKT-18004,0,0.0,None
TKT-18005,0,0.0,None
TKT-18006,8904,66716.91,Digital-All
TKT-18007,0,0.0,None
TKT-18008,0,0.0,None
TKT-18009,0,0.0,None
TKT-18010,0,0.0,None
TKT-18011,0,0.0,None
TKT-18012,0,0.0,None
TKT-18013,0,0.0,None
TKT-18014,0,0.0,None
TKT-18015,0,0.0,None
TKT-18016,0,0.0,None
TKT-18017,0,0.0,None
TKT-18018,1300,6921.57,Digital-All
TKT-18019,0,0.0,None
TKT-18020,4478,37523.85,Digital-All
TKT-18021,0,0.0,None
TKT-18022,3430,24502.66,Digital-All
TKT-18023,0,0.0,None
TKT-18024,0,0.0,None
TKT-18025,0,0.0,None
TKT-18026,0,0.0,None
TKT-18027,0,0.0,None
TKT-18028,0,0.0,None
TKT-18029,0,0.0,None
TKT-18030,0,0.0,None
TKT-18031,0,0.0,None
TKT-18032,3933,105038.97,Harare
TKT-18033,0,0.0,None
TKT-18034,0,0.0,None
TKT-18035,0,0.0,None
TKT-18036,1742,11990.61,Bulawayo
TKT-18037,0,0.0,None
TKT-18038,0,0.0,None
TKT-18039,0,0.0,None
TKT-18040,0,0.0,None
TKT-18041,0,0.0,None
TKT-18042,0,0.0,None
TKT-18043,0,0.0,None
TKT-18044,0,0.0,None
TKT-18045,0,0.0,None
TKT-18046,0,0.0,None
TKT-18047,0,0.0,None
TKT-18048,0,0.0,None
TKT-18049,0,0.0,None
TKT-18050,9625,78801.01,Harare
TKT-18051,0,0.0,None
TKT-18052,0,0.0,None
TKT-18053,0,0.0,None
TKT-18054,0,0.0,None
TKT-18055,0,0.0,None
TKT-18056,5450,38517.68,Bulawayo
TKT-18057,0,0.0,None
TKT-18058,0,0.0,None
TKT-18059,716,27610.92,Harare
TKT-18060,0,0.0,None
TKT-18061,0,0.0,None
TKT-18062,0,0.0,None
TKT-18063,0,0.0,None
TKT-18064,0,0.0,None
TKT-18065,0,0.0,None
TKT-18066,0,0.0,None
TKT-18067,2329,19452.59,Mutare
TKT-18068,0,0.0,None
TKT-18069,0,0.0,None
TKT-18070,0,0.0,None
TKT-18071,0,0.0,None
TKT-18072,0,0.0,None
TKT-18073,5573,86719.3,Mutare
TKT-18074,0,0.0,None
TKT-18075,0,0.0,None
TKT-18076,0,0.0,None
TKT-18077,0,0.0,None
TKT-18078,4001,20828.91,Mutare
TKT-18079,0,0.0,None
TKT-18080,0,0.0,None
TKT-18081,739,4151.39,Mutare
TKT-18082,0,0.0,None
TKT-18083,0,0.0,None
TKT-18084,0,0.0,None
TKT-18085,0,0.0,None
TKT-18086,8727,79638.88,Bulawayo
TKT-18087,5048,48104.17,Harare
TKT-18088,0,0.0,None
TKT-18089,0,0.0,None
TKT-18090,0,0.0,None
TKT-18091,0,0.0,None
TKT-18092,9416,93092.32,Bulawayo
TKT-18093,8811,59403.75,Harare
TKT-18094,0,0.0,None
TKT-18095,0,0.0,None
TKT-18096,0,0.0,None
TKT-18097,3692,29984.48,Harare
TKT-18098,0,0.0,None
TKT-18099,0,0.0,None
TKT-18100,8533,68306.96,Mutare
TKT-18101,0,0.0,None
TKT-18102,0,0.0,None
TKT-18103,0,0.0,None
TKT-18104,0,0.0,None
TKT-18105,0,0.0,None
TKT-18106,0,0.0,None
TKT-18107,7283,85146.05,Bulawayo
TKT-18108,0,0.0,None
TKT-18109,0,0.0,None
TKT-18110,4781,47213.81,Mutare
TKT-18111,0,0.0,None
TKT-18112,0,0.0,None
TKT-18113,0,0.0,None
TKT-18114,0,0.0,None
TKT-18115,9802,50598.68,Bulawayo
TKT-18116,0,0.0,None
TKT-18117,0,0.0,None
TKT-18118,0,0.0,None
TKT-18119,9069,47788.42,Mutare
TKT-18120,0,0.0,None
TKT-18121,0,0.0,None
TKT-18122,8138,55010.91,Mutare
TKT-18123,0,0.0,None
TKT-18124,0,0.0,None
TKT-18125,2588,24646.41,Harare
TKT-18126,0,0.0,None
TKT-18127,0,0.0,None
TKT-18128,4611,42357.92,Mutare
TKT-18129,0,0.0,None
TKT-18130,1210,7819.66,Mutare
TKT-18131,2881,75562.24,Mutare
TKT-18132,8204,57259.67,Harare
TKT-18133,8659,53337.67,Digital-All
TKT-18134,0,0.0,None
TKT-18135,0,0.0,None
TKT-18136,7762,55934.4,Harare
TKT-18137,137,1337.18,Harare
TKT-18138,0,0.0,None
TKT-18139,0,0.0,None
TKT-18140,0,0.0,None
TKT-18141,0,0.0,None
TKT-18142,0,0.0,None
TKT-18143,9372,57463.05,Bulawayo
TKT-18144,1890,76209.07,Digital-All
TKT-18145,0,0.0,None
TKT-18146,0,0.0,None
TKT-18147,0,0.0,None
TKT-18148,0,0.0,None
TKT-18149,0,0.0,None
TKT-18150,0,0.0,None
TKT-18151,9124,89262.61,Mutare
TKT-18152,0,0.0,None
TKT-18153,0,0.0,None
TKT-18154,0,0.0,None
TKT-18155,6974,41303.28,Mutare
TKT-18156,0,0.0,None
TKT-18157,0,0.0,None
TKT-18158,0,0.0,None
TKT-18159,0,0.0,None
TKT-18160,0,0.0,None
TKT-18161,0,0.0,None
TKT-18162,0,0.0,None
TKT-18163,0,0.0,None
TKT-18164,6312,54267.78,Harare
TKT-18165,8410,76597.46,Harare
TKT-18166,0,0.0,None
TKT-18167,0,0.0,None
TKT-18168,0,0.0,None
TKT-18169,0,0.0,None
TKT-18170,0,0.0,None
TKT-18171,0,0.0,None
TKT-18172,0,0.0,None
TKT-18173,0,0.0,None
TKT-18174,0,0.0,None
TKT-18175,0,0.0,None
TKT-18176,0,0.0,None
TKT-18177,0,0.0,None
TKT-18178,0,0.0,None
TKT-18179,0,0.0,None
TKT-18180,0,0.0,None
TKT-18181,0,0.0,None
TKT-18182,0,0.0,None
TKT-18183,0,0.0,None
TKT-18184,2487,19079.37,Digital-All
TKT-18185,0,0.0,None
TKT-18186,3434,18805.11,Mutare
TKT-18187,0,0.0,None
TKT-18188,5588,28635.69,Bulawayo
TKT-18189,0,0.0,None
TKT-18190,0,0.0,None
TKT-18191,0,0.0,None
TKT-18192,0,0.0,None
TKT-18193,9080,71796.29,Harare
TKT-18194,0,0.0,None
TKT-18195,6323,51329.35,Bulawayo
TKT-18196,0,0.0,None
TKT-18197,0,0.0,None
TKT-18198,0,0.0,None
TKT-18199,8689,54465.3,Bulawayo
TKT-18200,0,0.0,None
TKT-18201,0,0.0,None
TKT-18202,0,0.0,None
TKT-18203,0,0.0,None
TKT-18204,2127,18498.03,Mutare
TKT-18205,7789,50092.83,Harare
TKT-18206,0,0.0,None
TKT-18207,0,0.0,None
TKT-18208,1446,12768.32,Bulawayo
TKT-18209,1385,12913.29,Bulawayo
TKT-18210,3724,31882.63,Mutare
TKT-18211,0,0.0,None
TKT-18212,4154,35069.16,Digital-All
TKT-18213,3217,20776.46,Mutare
TKT-18214,0,0.0,None
TKT-18215,0,0.0,None
TKT-18216,0,0.0,None
TKT-18217,0,0.0,None
TKT-18218,0,0.0,None
TKT-18219,0,0.0,None
TKT-18220,0,0.0,None
TKT-18221,0,0.0,None
TKT-18222,0,0.0,None
TKT-18223,0,0.0,None
TKT-18224,0,0.0,None
TKT-18225,495,4887.67,Bulawayo
TKT-18226,0,0.0,None
TKT-18227,7271,49488.15,Harare
TKT-18228,3126,21869.74,Harare
TKT-18229,7292,51278.23,Mutare
TKT-18230,0,0.0,None
TKT-18231,4864,48325.9,Harare
TKT-18232,2979,28029.76,Mutare
TKT-18233,0,0.0,None
TKT-18234,2347,12402.45,Mutare
TKT-18235,4972,37446.0,Bulawayo
TKT-18236,0,0.0,None
TKT-18237,0,0.0,None
TKT-18238,4838,24975.91,Mutare
TKT-18239,0,0.0,None
TKT-18240,0,0.0,None
TKT-18241,0,0.0,None
TKT-18242,0,0.0,None
TKT-18243,0,0.0,None
TKT-18244,0,0.0,None
TKT-18245,0,0.0,None
TKT-18246,0,0.0,None
TKT-18247,0,0.0,None
TKT-18248,0,0.0,None
TKT-18249,4161,41124.84,Digital-All
TKT-18250,0,0.0,None
TKT-18251,9449,83800.97,Mutare
TKT-18252,0,0.0,None
TKT-18253,9675,85456.63,Mutare
TKT-18254,0,0.0,None
TKT-18255,0,0.0,None
TKT-18256,0,0.0,None
TKT-18257,0,0.0,None
TKT-18258,0,0.0,None
TKT-18259,8166,42979.76,Digital-All
TKT-18260,0,0.0,None
TKT-18261,0,0.0,None
TKT-18262,0,0.0,None
TKT-18263,0,0.0,None
TKT-18264,0,0.0,None
TKT-18265,0,0.0,None
TKT-18266,0,0.0,None
TKT-18267,2478,13608.55,Harare
TKT-18268,0,0.0,None
TKT-18269,0,0.0,None
TKT-18270,0,0.0,None
TKT-18271,1658,12864.92,Harare
TKT-18272,0,0.0,None
TKT-18273,8018,67816.12,Bulawayo
TKT-18274,0,0.0,None
TKT-18275,0,0.0,None
TKT-18276,0,0.0,None
TKT-18277,0,0.0,None
TKT-18278,0,0.0,None
TKT-18279,0,0.0,None
TKT-18280,0,0.0,None
TKT-18281,0,0.0,None
TKT-18282,0,0.0,None
TKT-18283,6055,48642.89,Bulawayo
TKT-18284,0,0.0,None
TKT-18285,2114,13145.76,Digital-All
TKT-18286,0,0.0,None
TKT-18287,0,0.0,None
TKT-18288,600,5454.54,Mutare
TKT-18289,0,0.0,None
TKT-18290,0,0.0,None
TKT-18291,0,0.0,None
TKT-18292,0,0.0,None
TKT-18293,0,0.0,None
TKT-18294,9948,96824.5,Mutare
TKT-18295,0,0.0,None
TKT-18296,0,0.0,None
TKT-18297,0,0.0,None
TKT-18298,4765,34376.29,Mutare
TKT-18299,0,0.0,None
TKT-18300,0,0.0,None
TKT-18301,4759,229448.03,Harare
TKT-18302,0,0.0,None
TKT-18303,2570,19631.24,Harare
TKT-18304,0,0.0,None
TKT-18305,1546,14765.69,Mutare
TKT-18306,0,0.0,None
TKT-18307,0,0.0,None
TKT-18308,0,0.0,None
TKT-18309,0,0.0,None
TKT-18310,0,0.0,None
TKT-18311,0,0.0,None
TKT-18312,0,0.0,None
TKT-18313,0,0.0,None
TKT-18314,3158,15950.95,Digital-All
TKT-18315,0,0.0,None
TKT-18316,0,0.0,None
TKT-18317,0,0.0,None
TKT-18318,0,0.0,None
TKT-18319,0,0.0,None
TKT-18320,7757,42786.64,Mutare
TKT-18321,6925,64048.14,Harare
TKT-18322,3464,23943.89,Bulawayo
TKT-18323,0,0.0,None
TKT-18324,0,0.0,None
TKT-18325,0,0.0,None
TKT-18326,4794,36642.1,Bulawayo
TKT-18327,8201,47204.38,Mutare
TKT-18328,0,0.0,None
TKT-18329,0,0.0,None
TKT-18330,0,0.0,None
TKT-18331,0,0.0,None
TKT-18332,0,0.0,None
TKT-18333,0,0.0,None
TKT-18334,0,0.0,None
TKT-18335,0,0.0,None
TKT-18336,0,0.0,None
TKT-18337,0,0.0,None
TKT-18338,0,0.0,None
TKT-18339,0,0.0,None
TKT-18340,4112,22125.66,Harare
TKT-18341,0,0.0,None
TKT-18342,0,0.0,None
TKT-18343,9778,77976.07,Mutare
TKT-18344,0,0.0,None
TKT-18345,0,0.0,None
TKT-18346,8968,77881.37,Digital-All
TKT-18347,0,0.0,None
TKT-18348,3950,27433.0,Mutare
TKT-18349,0,0.0,None
TKT-18350,0,0.0,None
TKT-18351,0,0.0,None
TKT-18352,0,0.0,None
TKT-18353,0,0.0,None
TKT-18354,928,5941.36,Mutare
TKT-18355,0,0.0,None
TKT-18356,654,5301.96,Digital-All
TKT-18357,0,0.0,None
TKT-18358,0,0.0,None
TKT-18359,0,0.0,None
TKT-18360,0,0.0,None
TKT-18361,0,0.0,None
TKT-18362,0,0.0,None
TKT-18363,0,0.0,None
TKT-18364,0,0.0,None
TKT-18365,0,0.0,None
TKT-18366,0,0.0,None
TKT-18367,0,0.0,None
TKT-18368,0,0.0,None
TKT-18369,0,0.0,None
TKT-18370,4762,28130.92,Mutare
TKT-18371,1031,6320.7,Bulawayo
TKT-18372,0,0.0,None
TKT-18373,0,0.0,None
TKT-18374,0,0.0,None
TKT-18375,0,0.0,None
TKT-18376,0,0.0,None
TKT-18377,2947,19939.09,Digital-All
TKT-18378,0,0.0,None
TKT-18379,0,0.0,None
TKT-18380,9848,66887.84,Bulawayo
TKT-18381,0,0.0,None
TKT-18382,0,0.0,None
TKT-18383,0,0.0,None
TKT-18384,0,0.0,None
TKT-18385,0,0.0,None
TKT-18386,0,0.0,None
TKT-18387,2609,25465.69,Digital-All
TKT-18388,0,0.0,None
TKT-18389,0,0.0,None
TKT-18390,5594,38736.78,Mutare
TKT-18391,0,0.0,None
TKT-18392,0,0.0,None
TKT-18393,3894,31380.12,Digital-All
TKT-18394,0,0.0,None
TKT-18395,0,0.0,None
TKT-18396,0,0.0,None
TKT-18397,0,0.0,None
TKT-18398,8004,66822.98,Digital-All
TKT-18399,0,0.0,None
TKT-18400,0,0.0,None
TKT-18401,0,0.0,None
TKT-18402,0,0.0,None
TKT-18403,0,0.0,None
TKT-18404,0,0.0,None
TKT-18405,0,0.0,None
TKT-18406,0,0.0,None
TKT-18407,0,0.0,None
TKT-18408,7884,74054.3,Digital-All
TKT-18409,0,0.0,None
TKT-18410,0,0.0,None
TKT-18411,0,0.0,None
TKT-18412,0,0.0,None
TKT-18413,3978,35589.44,Mutare
TKT-18414,4276,31279.29,Bulawayo
TKT-18415,0,0.0,None
TKT-18416,0,0.0,None
TKT-18417,9080,45448.62,Harare
TKT-18418,0,0.0,None
TKT-18419,0,0.0,None
TKT-18420,0,0.0,None
TKT-18421,0,0.0,None
TKT-18422,866,5546.46,Digital-All
TKT-18423,4761,41036.84,Harare
TKT-18424,0,0.0,None
TKT-18425,0,0.0,None
TKT-18426,9590,402585.95,Harare
TKT-18427,2097,17885.0,Harare
TKT-18428,0,0.0,None
TKT-18429,0,0.0,None
TKT-18430,0,0.0,None
TKT-18431,0,0.0,None
TKT-18432,4319,33871.79,Mutare
TKT-18433,0,0.0,None
TKT-18434,0,0.0,None
TKT-18435,0,0.0,None
TKT-18436,0,0.0,None
TKT-18437,0,0.0,None
TKT-18438,7387,278636.36,Mutare
TKT-18439,0,0.0,None
TKT-18440,0,0.0,None
TKT-18441,6117,51456.29,Harare
TKT-18442,767,6500.93,Digital-All
TKT-18443,4003,24744.22,Bulawayo
TKT-18444,0,0.0,None
TKT-18445,0,0.0,None
TKT-18446,0,0.0,None
TKT-18447,0,0.0,None
TKT-18448,0,0.0,None
TKT-18449,5830,43535.84,Bulawayo
TKT-18450,0,0.0,None
TKT-18451,1991,10451.19,Digital-All
TKT-18452,0,0.0,None
TKT-18453,0,0.0,None
TKT-18454,0,0.0,None
TKT-18455,0,0.0,None
TKT-18456,0,0.0,None
TKT-18457,0,0.0,None
TKT-18458,0,0.0,None
TKT-18459,0,0.0,None
TKT-18460,0,0.0,None
TKT-18461,0,0.0,None
TKT-18462,2121,11285.3,Mutare
TKT-18463,0,0.0,None
TKT-18464,0,0.0,None
TKT-18465,3678,33112.73,Digital-All
TKT-18466,0,0.0,None
TKT-18467,8001,69949.32,Mutare
TKT-18468,0,0.0,None
TKT-18469,0,0.0,None
TKT-18470,1243,11660.28,Digital-All
TKT-18471,6230,34533.18,Bulawayo
TKT-18472,5634,29206.1,Digital-All
TKT-18473,0,0.0,None
TKT-18474,0,0.0,None
TKT-18475,0,0.0,None
TKT-18476,0,0.0,None
TKT-18477,0,0.0,None
TKT-18478,0,0.0,None
TKT-18479,0,0.0,None
TKT-18480,0,0.0,None
TKT-18481,0,0.0,None
TKT-18482,0,0.0,None
TKT-18483,0,0.0,None
TKT-18484,1274,11534.02,Mutare
TKT-18485,0,0.0,None
TKT-18486,0,0.0,None
TKT-18487,0,0.0,None
TKT-18488,0,0.0,None
TKT-18489,0,0.0,None
TKT-18490,0,0.0,None
TKT-18491,0,0.0,None
TKT-18492,0,0.0,None
TKT-18493,0,0.0,None
TKT-18494,0,0.0,None
TKT-18495,0,0.0,None
TKT-18496,0,0.0,None
TKT-18497,0,0.0,None
TKT-18498,0,0.0,None
TKT-18499,0,0.0,None
TKT-18500,0,0.0,None
TKT-18501,0,0.0,None
TKT-18502,0,0.0,None
TKT-18503,321,3063.25,Mutare
TKT-18504,0,0.0,None
TKT-18505,0,0.0,None
TKT-18506,0,0.0,None
TKT-18507,0,0.0,None
TKT-18508,8513,58239.28,Harare
TKT-18509,0,0.0,None
TKT-18510,0,0.0,None
TKT-18511,0,0.0,None
TKT-18512,5090,26302.7,Bulawayo
TKT-18513,0,0.0,None
TKT-18514,0,0.0,None
TKT-18515,0,0.0,None
TKT-18516,4190,36160.58,Digital-All
TKT-18517,0,0.0,None
TKT-18518,0,0.0,None
TKT-18519,0,0.0,None
TKT-18520,0,0.0,None
TKT-18521,0,0.0,None
TKT-18522,3848,27361.54,Mutare
TKT-18523,0,0.0,None
TKT-18524,0,0.0,None
TKT-18525,0,0.0,None
TKT-18526,0,0.0,None
TKT-18527,0,0.0,None
TKT-18528,0,0.0,None
TKT-18529,0,0.0,None
TKT-18530,0,0.0,None
TKT-18531,4488,27319.4,Digital-All
TKT-18532,0,0.0,None
TKT-18533,637,5728.56,Harare
TKT-18534,5971,52118.8,Digital-All
TKT-18535,2341,14653.22,Digital-All
TKT-18536,0,0.0,None
TKT-18537,4424,22345.88,Mutare
TKT-18538,0,0.0,None
TKT-18539,0,0.0,None
TKT-18540,0,0.0,None
TKT-18541,0,0.0,None
TKT-18542,0,0.0,None
TKT-18543,0,0.0,None
TKT-18544,0,0.0,None
TKT-18545,0,0.0,None
TKT-18546,0,0.0,None
TKT-18547,0,0.0,None
TKT-18548,0,0.0,None
TKT-18549,0,0.0,None
TKT-18550,0,0.0,None
TKT-18551,0,0.0,None
TKT-18552,0,0.0,None
TKT-18553,0,0.0,None
TKT-18554,0,0.0,None
TKT-18555,0,0.0,None
TKT-18556,0,0.0,None
TKT-18557,0,0.0,None
TKT-18558,0,0.0,None
TKT-18559,993,7289.11,Bulawayo
TKT-18560,0,0.0,None
TKT-18561,2661,26304.37,Mutare
TKT-18562,4567,37671.08,Bulawayo
TKT-18563,0,0.0,None
TKT-18564,3864,25138.24,Digital-All
TKT-18565,0,0.0,None
TKT-18566,8490,62032.24,Mutare
TKT-18567,0,0.0,None
TKT-18568,0,0.0,None
TKT-18569,2989,15935.16,Bulawayo
TKT-18570,0,0.0,None
TKT-18571,0,0.0,None
TKT-18572,0,0.0,None
TKT-18573,0,0.0,None
TKT-18574,0,0.0,None
TKT-18575,0,0.0,None
TKT-18576,9410,79522.49,Mutare
TKT-18577,0,0.0,None
TKT-18578,5957,34018.68,Digital-All
TKT-18579,0,0.0,None
TKT-18580,2851,24700.43,Bulawayo
TKT-18581,0,0.0,None
TKT-18582,0,0.0,None
TKT-18583,0,0.0,None
TKT-18584,0,0.0,None
TKT-18585,0,0.0,None
TKT-18586,0,0.0,None
TKT-18587,0,0.0,None
TKT-18588,0,0.0,None
TKT-18589,0,0.0,None
TKT-18590,0,0.0,None
TKT-18591,0,0.0,None
TKT-18592,0,0.0,None
TKT-18593,0,0.0,None
TKT-18594,0,0.0,None
TKT-18595,0,0.0,None
TKT-18596,0,0.0,None
TKT-18597,0,0.0,None
TKT-18598,0,0.0,None
TKT-18599,0,0.0,None
TKT-18600,0,0.0,None
TKT-18601,0,0.0,None
TKT-18602,0,0.0,None
TKT-18603,0,0.0,None
TKT-18604,0,0.0,None
TKT-18605,0,0.0,None
TKT-18606,0,0.0,None
TKT-18607,0,0.0,None
TKT-18608,0,0.0,None
TKT-18609,0,0.0,None
TKT-18610,0,0.0,None
TKT-18611,0,0.0,None
TKT-18612,0,0.0,None
TKT-18613,0,0.0,None
TKT-18614,9734,74164.15,Digital-All
TKT-18615,0,0.0,None
TKT-18616,0,0.0,None
TKT-18617,1842,9833.66,Harare
TKT-18618,9629,65094.7,Mutare
TKT-18619,0,0.0,None
TKT-18620,7211,66771.36,Bulawayo
TKT-18621,6044,47427.76,Mutare
TKT-18622,0,0.0,None
TKT-18623,0,0.0,None
TKT-18624,0,0.0,None
TKT-18625,0,0.0,None
TKT-18626,9060,62333.42,Harare
TKT-18627,0,0.0,None
TKT-18628,0,0.0,None
TKT-18629,0,0.0,None
TKT-18630,0,0.0,None
TKT-18631,9098,83769.63,Mutare
TKT-18632,0,0.0,None
TKT-18633,0,0.0,None
TKT-18634,0,0.0,None
TKT-18635,0,0.0,None
TKT-18636,0,0.0,None
TKT-18637,0,0.0,None
TKT-18638,0,0.0,None
TKT-18639,0,0.0,None
TKT-18640,0,0.0,None
TKT-18641,0,0.0,None
TKT-18642,0,0.0,None
TKT-18643,0,0.0,None
TKT-18644,0,0.0,None
TKT-18645,0,0.0,None
TKT-18646,1497,12899.08,Digital-All
TKT-18647,2005,11328.41,Digital-All
TKT-18648,0,0.0,None
TKT-18649,0,0.0,None
TKT-18650,7922,70824.78,Digital-All
TKT-18651,0,0.0,None
TKT-18652,0,0.0,None
TKT-18653,0,0.0,None
TKT-18654,0,0.0,None
TKT-18655,0,0.0,None
TKT-18656,0,0.0,None
TKT-18657,0,0.0,None
TKT-18658,0,0.0,None
TKT-18659,0,0.0,None
TKT-18660,0,0.0,None
TKT-18661,0,0.0,None
TKT-18662,0,0.0,None
TKT-18663,0,0.0,None
TKT-18664,0,0.0,None
TKT-18665,0,0.0,None
TKT-18666,0,0.0,None
TKT-18667,0,0.0,None
TKT-18668,8993,77198.43,Mutare
TKT-18669,4429,44121.16,Digital-All
TKT-18670,0,0.0,None
TKT-18671,0,0.0,None
TKT-18672,0,0.0,None
TKT-18673,0,0.0,None
TKT-18674,3242,16767.89,Harare
TKT-18675,0,0.0,None
TKT-18676,0,0.0,None
TKT-18677,0,0.0,None
TKT-18678,0,0.0,None
TKT-18679,8742,75527.34,Harare
TKT-18680,0,0.0,None
TKT-18681,5565,50672.15,Mutare
TKT-18682,5988,48219.79,Harare
TKT-18683,0,0.0,None
TKT-18684,0,0.0,None
TKT-18685,0,0.0,None
TKT-18686,0,0.0,None
TKT-18687,0,0.0,None
TKT-18688,0,0.0,None
TKT-18689,2646,16787.09,Harare
TKT-18690,0,0.0,None
TKT-18691,5657,228947.99,Bulawayo
TKT-18692,0,0.0,None
TKT-18693,0,0.0,None
TKT-18694,0,0.0,None
TKT-18695,0,0.0,None
TKT-18696,4896,44261.1,Digital-All
TKT-18697,5306,37533.91,Digital-All
TKT-18698,1600,17556.08,Bulawayo
TKT-18699,0,0.0,None
TKT-18700,7854,62773.83,Bulawayo
TKT-18701,0,0.0,None
TKT-18702,9103,86166.59,Bulawayo
TKT-18703,4632,40938.51,Mutare
TKT-18704,0,0.0,None
TKT-18705,9323,56837.44,Harare
TKT-18706,0,0.0,None
TKT-18707,0,0.0,None
TKT-18708,0,0.0,None
TKT-18709,540,3251.7,Bulawayo
TKT-18710,0,0.0,None
TKT-18711,0,0.0,None
TKT-18712,0,0.0,None
TKT-18713,0,0.0,None
TKT-18714,0,0.0,None
TKT-18715,9803,89227.97,Digital-All
TKT-18716,0,0.0,None
TKT-18717,0,0.0,None
TKT-18718,0,0.0,None
TKT-18719,0,0.0,None
TKT-18720,0,0.0,None
TKT-18721,5916,32641.28,Harare
TKT-18722,7938,63693.62,Mutare
TKT-18723,0,0.0,None
TKT-18724,0,0.0,None
TKT-18725,0,0.0,None
TKT-18726,0,0.0,None
TKT-18727,0,0.0,None
TKT-18728,0,0.0,None
TKT-18729,0,0.0,None
TKT-18730,0,0.0,None
TKT-18731,0,0.0,None
TKT-18732,0,0.0,None
TKT-18733,0,0.0,None
TKT-18734,0,0.0,None
TKT-18735,0,0.0,None
TKT-18736,0,0.0,None
TKT-18737,2462,14504.42,Digital-All
TKT-18738,8445,144451.61,Mutare
TKT-18739,0,0.0,None
TKT-18740,0,0.0,None
TKT-18741,6245,47156.51,Mutare
TKT-18742,0,0.0,None
TKT-18743,0,0.0,None
TKT-18744,0,0.0,None
TKT-18745,0,0.0,None
TKT-18746,0,0.0,None
TKT-18747,963,8577.63,Bulawayo
TKT-18748,0,0.0,None
TKT-18749,4625,25173.12,Harare
TKT-18750,0,0.0,None
TKT-18751,0,0.0,None
TKT-18752,0,0.0,None
TKT-18753,0,0.0,None
TKT-18754,0,0.0,None
TKT-18755,6938,65281.61,Bulawayo
TKT-18756,0,0.0,None
TKT-18757,0,0.0,None
TKT-18758,0,0.0,None
TKT-18759,0,0.0,None
TKT-18760,0,0.0,None
TKT-18761,0,0.0,None
TKT-18762,2605,13280.6,Harare
TKT-18763,0,0.0,None
TKT-18764,0,0.0,None
TKT-18765,9515,91011.63,Bulawayo
TKT-18766,7291,36464.06,Harare
TKT-18767,8343,78274.34,Digital-All
TKT-18768,0,0.0,None
TKT-18769,0,0.0,None
TKT-18770,0,0.0,None
TKT-18771,8025,78591.32,Bulawayo
TKT-18772,0,0.0,None
TKT-18773,0,0.0,None
TKT-18774,0,0.0,None
TKT-18775,0,0.0,None
TKT-18776,0,0.0,None
TKT-18777,0,0.0,None
TKT-18778,0,0.0,None
TKT-18779,0,0.0,None
TKT-18780,0,0.0,None
TKT-18781,2628,21075.93,Bulawayo
TKT-18782,0,0.0,None
TKT-18783,0,0.0,None
TKT-18784,0,0.0,None
TKT-18785,8685,60122.06,Harare
TKT-18786,5434,43376.8,Mutare
TKT-18787,0,0.0,None
TKT-18788,0,0.0,None
TKT-18789,6934,48679.36,Bulawayo
TKT-18790,0,0.0,None
TKT-18791,0,0.0,None
TKT-18792,0,0.0,None
TKT-18793,0,0.0,None
TKT-18794,0,0.0,None
TKT-18795,0,0.0,None
TKT-18796,0,0.0,None
TKT-18797,0,0.0,None
TKT-18798,0,0.0,None
TKT-18799,6172,48101.41,Digital-All
TKT-18800,0,0.0,None
TKT-18801,6189,49006.91,Mutare
TKT-18802,0,0.0,None
TKT-18803,0,0.0,None
TKT-18804,6429,57038.2,Mutare
TKT-18805,9328,53337.52,Bulawayo
TKT-18806,0,0.0,None
TKT-18807,7112,56222.14,Harare
